timestamp,network_state,health_state,command,latency_ms,consecutive_windows,fusion_state,deterioration_prob
1778419169.849913,Critical,NORMAL,SEMANTIC_SUMMARY,756.402,3,UNKNOWN,
1778419170.601804,Stable,NORMAL,FULL_ECG,255.065,1,UNKNOWN,
1778419171.345558,Critical,NORMAL,SEMANTIC_SUMMARY,752.554,3,UNKNOWN,
1778419172.105528,Stable,NORMAL,FULL_ECG,255.63,1,UNKNOWN,
1778419172.845687,Critical,NORMAL,SEMANTIC_SUMMARY,752.776,3,UNKNOWN,
1778419173.602332,Stable,NORMAL,FULL_ECG,257.027,1,UNKNOWN,
1778419174.349475,Critical,NORMAL,SEMANTIC_SUMMARY,506.896,3,UNKNOWN,
1778419175.105521,Stable,NORMAL,FULL_ECG,254.411,1,UNKNOWN,
1778419175.845331,Critical,CRITICAL,SEMANTIC_SUMMARY,252.642,2,UNKNOWN,
1778419176.350303,Critical,CRITICAL,SEMANTIC_CRITICAL,252.699,4,UNKNOWN,
1778419180.602203,Critical,CRITICAL,SEMANTIC_SUMMARY,257.696,21,UNKNOWN,
1778419181.102821,Critical,CRITICAL,SEMANTIC_CRITICAL,503.621,23,UNKNOWN,
1778419182.60502,Critical,CRITICAL,SEMANTIC_SUMMARY,262.843,29,UNKNOWN,
1778419183.349115,Critical,ALERT,SEMANTIC_ALERT,506.852,32,UNKNOWN,
1778419183.853918,Critical,CRITICAL,SEMANTIC_CRITICAL,252.455,1,UNKNOWN,
1778419184.599667,Critical,ALERT,SEMANTIC_ALERT,506.597,4,UNKNOWN,
1778419185.350677,Stable,ALERT,FULL_ECG_PRIORITY,252.804,1,UNKNOWN,
1778419186.09949,Critical,CRITICAL,SEMANTIC_SUMMARY,503.469,3,UNKNOWN,
1778419186.601821,Critical,CRITICAL,SEMANTIC_CRITICAL,502.499,5,UNKNOWN,
1778419189.598045,Critical,CRITICAL,SEMANTIC_SUMMARY,252.822,17,UNKNOWN,
1778419190.103098,Critical,CRITICAL,SEMANTIC_CRITICAL,507.469,19,UNKNOWN,
1778419191.099555,Critical,CRITICAL,SEMANTIC_SUMMARY,257.329,3,UNKNOWN,
1778419191.608078,Critical,CRITICAL,SEMANTIC_CRITICAL,506.721,5,UNKNOWN,
1778419192.850483,Critical,CRITICAL,SEMANTIC_SUMMARY,255.483,4,UNKNOWN,
1778419193.350647,Critical,CRITICAL,SEMANTIC_CRITICAL,257.264,6,UNKNOWN,
1778419195.346568,Critical,CRITICAL,SEMANTIC_SUMMARY,254.123,14,UNKNOWN,
1778419195.850997,Critical,CRITICAL,SEMANTIC_CRITICAL,503.652,16,UNKNOWN,
1778419196.595289,Critical,CRITICAL,SEMANTIC_SUMMARY,252.825,19,UNKNOWN,
1778419197.111961,Critical,CRITICAL,SEMANTIC_CRITICAL,512.692,21,UNKNOWN,
1778419197.855943,Critical,ALERT,SEMANTIC_ALERT,506.88,24,UNKNOWN,
1778419198.597967,Stable,ALERT,FULL_ECG_PRIORITY,254.021,1,UNKNOWN,
1778419199.103431,Critical,ALERT,SEMANTIC_ALERT,508.08,2,UNKNOWN,
1778419199.862871,Stable,ALERT,FULL_ECG_PRIORITY,263.684,1,UNKNOWN,
1778419200.599438,Critical,CRITICAL,SEMANTIC_SUMMARY,507.546,3,UNKNOWN,
1778419201.111662,Critical,ALERT,SEMANTIC_ALERT,512.085,5,UNKNOWN,
1778419201.850933,Stable,ALERT,FULL_ECG_PRIORITY,257.13,1,UNKNOWN,
1778419202.351399,Critical,CRITICAL,SEMANTIC_CRITICAL,258.032,2,UNKNOWN,
1778419205.10034,Critical,CRITICAL,SEMANTIC_SUMMARY,258.934,13,UNKNOWN,
1778419205.851652,Critical,CRITICAL,SEMANTIC_CRITICAL,503.039,16,UNKNOWN,
1778419207.59943,Critical,CRITICAL,SEMANTIC_SUMMARY,257.107,23,UNKNOWN,
1778419208.100948,Critical,CRITICAL,SEMANTIC_CRITICAL,505.607,25,UNKNOWN,
1778419209.101183,Critical,ALERT,SEMANTIC_SUMMARY,253.929,29,UNKNOWN,
1778419209.602393,Critical,ALERT,SEMANTIC_ALERT,503.557,31,UNKNOWN,
1778419210.103409,Stable,ALERT,FULL_ECG_PRIORITY,506.662,2,UNKNOWN,
1778419210.851715,Critical,ALERT,SEMANTIC_ALERT,502.879,3,UNKNOWN,
1778419211.60834,Stable,ALERT,FULL_ECG_PRIORITY,257.385,1,UNKNOWN,
1778419212.350907,Critical,NORMAL,SEMANTIC_SUMMARY,505.721,3,UNKNOWN,
1778419213.353659,Stable,NORMAL,FULL_ECG,252.774,1,UNKNOWN,
1778419214.105414,Critical,NORMAL,SEMANTIC_SUMMARY,757.375,3,UNKNOWN,
1778419214.852798,Stable,NORMAL,FULL_ECG,254.88,1,UNKNOWN,
1778419215.605488,Critical,NORMAL,SEMANTIC_SUMMARY,756.383,3,UNKNOWN,
1778419216.105947,Stable,NORMAL,FULL_ECG,258.917,1,UNKNOWN,
1778419216.606659,Critical,NORMAL,SEMANTIC_SUMMARY,511.506,2,UNKNOWN,
1778419217.345839,Stable,NORMAL,FULL_ECG,503.067,2,UNKNOWN,
1778419217.850085,Critical,NORMAL,SEMANTIC_SUMMARY,507.357,2,UNKNOWN,
1778419218.352972,Critical,CRITICAL,SEMANTIC_CRITICAL,256.985,4,UNKNOWN,
1778419219.848553,Critical,CRITICAL,SEMANTIC_SUMMARY,253.977,5,UNKNOWN,
1778419220.358003,Stable,CRITICAL,SEMANTIC_CRITICAL,507.138,1,UNKNOWN,
1778419222.1011,Critical,ALERT,SEMANTIC_ALERT,257.679,7,UNKNOWN,
1778419222.605459,Critical,CRITICAL,SEMANTIC_CRITICAL,256.044,9,UNKNOWN,
1778419223.349593,Critical,ALERT,SEMANTIC_ALERT,753.824,12,UNKNOWN,
1778419224.348879,Critical,CRITICAL,SEMANTIC_CRITICAL,255.579,2,UNKNOWN,
1778419226.101552,Critical,CRITICAL,SEMANTIC_SUMMARY,255.365,9,UNKNOWN,
1778419226.602648,Stable,CRITICAL,SEMANTIC_CRITICAL,506.803,1,UNKNOWN,
1778419227.606135,Critical,CRITICAL,SEMANTIC_SUMMARY,258.022,4,UNKNOWN,
1778419228.357106,Stable,CRITICAL,SEMANTIC_CRITICAL,756.85,1,UNKNOWN,
1778419229.101541,Critical,CRITICAL,SEMANTIC_SUMMARY,253.27,1,UNKNOWN,
1778419229.605002,Stable,CRITICAL,SEMANTIC_CRITICAL,505.62,1,UNKNOWN,
1778419230.600402,Critical,CRITICAL,SEMANTIC_SUMMARY,256.819,4,UNKNOWN,
1778419231.100949,Stable,CRITICAL,SEMANTIC_CRITICAL,506.001,1,UNKNOWN,
1778419233.349064,Critical,CRITICAL,SEMANTIC_SUMMARY,253.074,6,UNKNOWN,
1778419233.854082,Stable,CRITICAL,SEMANTIC_CRITICAL,511.58,1,UNKNOWN,
1778419235.100926,Unstable,CRITICAL,SEMANTIC_SUMMARY,257.405,2,UNKNOWN,
1778419235.604802,Stable,CRITICAL,SEMANTIC_CRITICAL,505.813,1,UNKNOWN,
1778419236.346476,Unstable,CRITICAL,SEMANTIC_SUMMARY,252.548,2,UNKNOWN,
1778419236.847679,Stable,CRITICAL,SEMANTIC_CRITICAL,502.899,1,UNKNOWN,
1778419238.105314,Critical,CRITICAL,SEMANTIC_SUMMARY,260.675,1,UNKNOWN,
1778419238.85378,Stable,ALERT,FULL_ECG_PRIORITY,257.445,1,UNKNOWN,
1778419239.594961,Unstable,CRITICAL,SEMANTIC_SUMMARY,503.022,1,UNKNOWN,
1778419240.345351,Stable,NORMAL,FULL_ECG,253.602,1,UNKNOWN,
1778419240.848872,Critical,NORMAL,SEMANTIC_SUMMARY,254.018,1,UNKNOWN,
1778419241.352932,Stable,NORMAL,FULL_ECG,259.87,1,UNKNOWN,
1778419242.103468,Unstable,NORMAL,DOWNSAMPLED_ECG,756.788,3,UNKNOWN,
1778419242.853153,Stable,NORMAL,FULL_ECG,503.271,2,UNKNOWN,
1778419243.597168,Unstable,NORMAL,DOWNSAMPLED_ECG,254.764,2,UNKNOWN,
1778419244.104629,Stable,NORMAL,FULL_ECG,254.193,1,UNKNOWN,
1778419244.845958,Critical,NORMAL,SEMANTIC_SUMMARY,254.265,1,UNKNOWN,
1778419245.347739,Unstable,NORMAL,DOWNSAMPLED_ECG,506.297,2,UNKNOWN,
1778419245.8546,Stable,NORMAL,FULL_ECG,508.98,2,UNKNOWN,
1778419246.599428,Unstable,NORMAL,SEMANTIC_SUMMARY,754.486,2,UNKNOWN,
1778419247.103836,Stable,NORMAL,FULL_ECG,255.219,1,UNKNOWN,
1778419247.848063,Unstable,NORMAL,SEMANTIC_SUMMARY,754.497,1,UNKNOWN,
1778419248.603683,Stable,NORMAL,FULL_ECG,255.538,1,UNKNOWN,
1778419249.347644,Unstable,NORMAL,SEMANTIC_SUMMARY,756.35,2,UNKNOWN,
1778419249.851619,Stable,NORMAL,FULL_ECG,253.218,1,UNKNOWN,
1778419250.603708,Critical,NORMAL,SEMANTIC_SUMMARY,257.684,1,UNKNOWN,
1778419251.347704,Stable,NORMAL,FULL_ECG,506.165,2,UNKNOWN,
1778419252.099589,Unstable,NORMAL,SEMANTIC_SUMMARY,257.693,3,UNKNOWN,
1778419252.605275,Stable,NORMAL,FULL_ECG,255.648,1,UNKNOWN,
1778419253.108095,Unstable,NORMAL,DOWNSAMPLED_ECG,263.302,1,UNKNOWN,
1778419253.852051,Stable,NORMAL,FULL_ECG,503.14,2,UNKNOWN,
1778419254.356039,Unstable,NORMAL,SEMANTIC_SUMMARY,506.566,2,UNKNOWN,
1778419255.111657,Stable,NORMAL,FULL_ECG,510.588,2,UNKNOWN,
1778419255.848215,Unstable,NORMAL,DOWNSAMPLED_ECG,255.391,2,UNKNOWN,
1778419256.356572,Stable,NORMAL,FULL_ECG,258.763,1,UNKNOWN,
1778419257.10023,Unstable,NORMAL,SEMANTIC_SUMMARY,756.629,2,UNKNOWN,
1778419257.608588,Stable,NORMAL,FULL_ECG,257.707,1,UNKNOWN,
1778419258.345402,Unstable,NORMAL,DOWNSAMPLED_ECG,253.602,1,UNKNOWN,
1778419258.851444,Stable,NORMAL,FULL_ECG,255.555,1,UNKNOWN,
1778419259.59639,Unstable,NORMAL,SEMANTIC_SUMMARY,505.014,1,UNKNOWN,
1778419260.099759,Stable,NORMAL,FULL_ECG,255.606,1,UNKNOWN,
1778419260.609195,Unstable,NORMAL,SEMANTIC_SUMMARY,265.545,2,UNKNOWN,
1778419261.355375,Stable,NORMAL,FULL_ECG,507.075,2,UNKNOWN,
1778419262.095274,Unstable,NORMAL,DOWNSAMPLED_ECG,752.712,3,UNKNOWN,
1778419262.600388,Stable,NORMAL,FULL_ECG,253.977,1,UNKNOWN,
1778419263.352024,Unstable,NORMAL,SEMANTIC_SUMMARY,507.808,3,UNKNOWN,
1778419263.856701,Stable,NORMAL,FULL_ECG,256.07,1,UNKNOWN,
1778419264.60404,Unstable,NORMAL,SEMANTIC_SUMMARY,258.173,3,UNKNOWN,
1778419265.367101,Stable,CRITICAL,SEMANTIC_CRITICAL,771.935,2,UNKNOWN,
1778419267.100274,Unstable,CRITICAL,SEMANTIC_SUMMARY,258.098,7,UNKNOWN,
1778419267.602973,Stable,CRITICAL,SEMANTIC_CRITICAL,503.596,1,UNKNOWN,
1778419273.350581,Unstable,CRITICAL,SEMANTIC_SUMMARY,258.506,2,UNKNOWN,
1778419274.107852,Unstable,NORMAL,DOWNSAMPLED_ECG,261.411,1,UNKNOWN,
1778419274.855854,Stable,NORMAL,FULL_ECG,755.926,3,UNKNOWN,
1778419275.601276,Unstable,CRITICAL,SEMANTIC_CRITICAL,255.732,2,UNKNOWN,
1778419276.599742,Stable,CRITICAL,SEMANTIC_SUMMARY,255.233,1,UNKNOWN,
1778419277.106436,Stable,CRITICAL,SEMANTIC_CRITICAL,508.184,1,UNKNOWN,
1778419278.345791,Unstable,CRITICAL,SEMANTIC_SUMMARY,253.433,1,UNKNOWN,
1778419278.854626,Stable,CRITICAL,SEMANTIC_CRITICAL,507.023,2,UNKNOWN,
1778419280.09848,Stable,CRITICAL,SEMANTIC_SUMMARY,255.208,7,UNKNOWN,
1778419280.619308,Stable,CRITICAL,SEMANTIC_CRITICAL,519.064,9,UNKNOWN,
1778419281.347794,Stable,CRITICAL,SEMANTIC_SUMMARY,254.547,12,UNKNOWN,
1778419281.854917,Stable,CRITICAL,SEMANTIC_CRITICAL,507.618,14,UNKNOWN,
1778419282.860822,Stable,ALERT,FULL_ECG_PRIORITY,264.677,3,UNKNOWN,
1778419284.098061,Stable,ALERT,SEMANTIC_SUMMARY,253.777,8,UNKNOWN,
1778419284.599392,Stable,ALERT,FULL_ECG_PRIORITY,253.736,10,UNKNOWN,
1778419285.348441,Stable,CRITICAL,SEMANTIC_SUMMARY,756.185,13,UNKNOWN,
1778419285.848692,Stable,CRITICAL,SEMANTIC_CRITICAL,254.117,15,UNKNOWN,
1778419287.098647,Stable,CRITICAL,SEMANTIC_SUMMARY,254.743,20,UNKNOWN,
1778419287.599437,Stable,CRITICAL,SEMANTIC_CRITICAL,506.115,1,UNKNOWN,
1778419288.347168,Stable,CRITICAL,SEMANTIC_SUMMARY,252.874,4,UNKNOWN,
1778419288.850803,Stable,ALERT,FULL_ECG_PRIORITY,503.945,6,UNKNOWN,
1778419289.362376,Stable,CRITICAL,SEMANTIC_SUMMARY,269.295,8,UNKNOWN,
1778419290.098572,Stable,CRITICAL,SEMANTIC_CRITICAL,755.1,11,UNKNOWN,
1778419290.850786,Stable,CRITICAL,SEMANTIC_SUMMARY,256.269,14,UNKNOWN,
1778419291.354916,Stable,CRITICAL,SEMANTIC_CRITICAL,511.975,1,UNKNOWN,
1778419292.34678,Stable,CRITICAL,SEMANTIC_SUMMARY,254.673,5,UNKNOWN,
1778419292.850076,Stable,CRITICAL,SEMANTIC_CRITICAL,502.479,7,UNKNOWN,
1778419294.598972,Stable,CRITICAL,SEMANTIC_SUMMARY,257.646,14,UNKNOWN,
1778419295.106513,Stable,CRITICAL,SEMANTIC_CRITICAL,507.911,16,UNKNOWN,
1778419296.345991,Stable,CRITICAL,SEMANTIC_SUMMARY,252.866,21,UNKNOWN,
1778419297.100007,Stable,CRITICAL,SEMANTIC_CRITICAL,753.87,24,UNKNOWN,
1778419297.613048,Stable,ALERT,FULL_ECG_PRIORITY,513.332,26,UNKNOWN,
1778419298.351566,Stable,CRITICAL,SEMANTIC_CRITICAL,259.936,29,UNKNOWN,
1778419301.351365,Stable,CRITICAL,SEMANTIC_SUMMARY,258.674,41,UNKNOWN,
1778419301.854247,Stable,CRITICAL,SEMANTIC_CRITICAL,509.989,43,UNKNOWN,
1778419303.095576,Stable,CRITICAL,SEMANTIC_SUMMARY,253.098,4,UNKNOWN,
1778419303.603377,Stable,CRITICAL,SEMANTIC_CRITICAL,507.644,6,UNKNOWN,
1778419304.348623,Stable,ALERT,FULL_ECG_PRIORITY,255.0,9,UNKNOWN,
1778419304.850861,Stable,ALERT,SEMANTIC_SUMMARY,508.417,11,UNKNOWN,
1778419305.355976,Stable,ALERT,FULL_ECG_PRIORITY,506.502,13,UNKNOWN,
1778419306.602467,Stable,ALERT,SEMANTIC_SUMMARY,260.188,18,UNKNOWN,
1778419307.350764,Stable,NORMAL,FULL_ECG,257.657,21,UNKNOWN,
1778419308.346326,Unstable,CRITICAL,SEMANTIC_SUMMARY,1004.723,1,UNKNOWN,
1778419308.85176,Stable,NORMAL,FULL_ECG,254.727,2,UNKNOWN,
1778419309.850426,Stable,NORMAL,SEMANTIC_SUMMARY,253.808,6,UNKNOWN,
1778419310.600197,Stable,NORMAL,FULL_ECG,753.113,9,UNKNOWN,
1778419311.348241,Stable,NORMAL,SEMANTIC_SUMMARY,755.247,12,UNKNOWN,
1778419312.10445,Stable,NORMAL,FULL_ECG,756.113,15,UNKNOWN,
1778419313.099313,Stable,NORMAL,SEMANTIC_SUMMARY,254.394,19,UNKNOWN,
1778419313.599501,Stable,NORMAL,FULL_ECG,506.348,21,UNKNOWN,
1778419314.350889,Stable,ALERT,FULL_ECG_PRIORITY,753.833,24,UNKNOWN,
1778419315.093608,Stable,ALERT,SEMANTIC_SUMMARY,252.259,27,UNKNOWN,
1778419315.609792,Stable,CRITICAL,SEMANTIC_CRITICAL,510.43,29,UNKNOWN,
1778419318.851321,Stable,CRITICAL,SEMANTIC_SUMMARY,259.588,11,UNKNOWN,
1778419319.353848,Stable,CRITICAL,SEMANTIC_CRITICAL,502.795,13,UNKNOWN,
1778419321.103606,Stable,CRITICAL,SEMANTIC_SUMMARY,255.219,20,UNKNOWN,
1778419321.612597,Stable,CRITICAL,SEMANTIC_CRITICAL,512.8,22,UNKNOWN,
1778419322.366322,Stable,ALERT,FULL_ECG_PRIORITY,271.515,25,UNKNOWN,
1778419323.348906,Stable,ALERT,SEMANTIC_SUMMARY,253.957,29,UNKNOWN,
1778419323.85185,Stable,NORMAL,FULL_ECG,503.608,31,UNKNOWN,
1778419324.599906,Critical,NORMAL,SEMANTIC_SUMMARY,507.845,3,UNKNOWN,
1778419325.113556,Stable,ALERT,FULL_ECG_PRIORITY,266.119,1,UNKNOWN,
1778419325.848015,Critical,NORMAL,SEMANTIC_SUMMARY,506.157,3,UNKNOWN,
1778419326.354593,Stable,NORMAL,FULL_ECG,253.446,1,UNKNOWN,
1778419327.095734,Critical,NORMAL,SEMANTIC_SUMMARY,753.274,3,UNKNOWN,
1778419327.851983,Stable,NORMAL,FULL_ECG,257.71,1,UNKNOWN,
1778419328.379811,Critical,NORMAL,SEMANTIC_SUMMARY,535.144,2,UNKNOWN,
1778419329.105406,Stable,NORMAL,FULL_ECG,257.535,1,UNKNOWN,
1778419329.609922,Critical,NORMAL,SEMANTIC_SUMMARY,518.518,2,UNKNOWN,
1778419330.359208,Stable,NORMAL,FULL_ECG,261.586,1,UNKNOWN,
1778419331.0955,Critical,NORMAL,SEMANTIC_SUMMARY,753.314,3,UNKNOWN,
1778419331.852107,Stable,NORMAL,FULL_ECG,257.531,1,UNKNOWN,
1778419332.352386,Critical,NORMAL,SEMANTIC_SUMMARY,502.727,2,UNKNOWN,
1778419333.099757,Stable,NORMAL,FULL_ECG,258.133,1,UNKNOWN,
1778419333.603835,Critical,NORMAL,SEMANTIC_SUMMARY,506.522,2,UNKNOWN,
1778419334.355406,Stable,NORMAL,FULL_ECG,257.121,1,UNKNOWN,
1778419335.107894,Critical,NORMAL,SEMANTIC_SUMMARY,760.057,3,UNKNOWN,
1778419335.846742,Stable,NORMAL,FULL_ECG,253.815,1,UNKNOWN,
1778419336.59693,Critical,NORMAL,SEMANTIC_SUMMARY,753.741,3,UNKNOWN,
1778419337.37027,Stable,NORMAL,FULL_ECG,271.057,1,UNKNOWN,
1778419338.098016,Critical,NORMAL,SEMANTIC_SUMMARY,752.924,3,UNKNOWN,
1778419338.850269,Stable,CRITICAL,SEMANTIC_CRITICAL,752.976,1,UNKNOWN,
1778419339.607721,Critical,CRITICAL,SEMANTIC_SUMMARY,266.126,3,UNKNOWN,
1778419340.349937,Stable,CRITICAL,SEMANTIC_CRITICAL,752.899,1,UNKNOWN,
1778419341.102098,Critical,CRITICAL,SEMANTIC_SUMMARY,257.632,3,UNKNOWN,
1778419341.852922,Stable,CRITICAL,SEMANTIC_CRITICAL,752.666,1,UNKNOWN,
1778419343.602604,Critical,CRITICAL,SEMANTIC_SUMMARY,253.312,7,UNKNOWN,
1778419344.350249,Stable,CRITICAL,SEMANTIC_CRITICAL,757.486,1,UNKNOWN,
1778419345.1094,Critical,CRITICAL,SEMANTIC_SUMMARY,258.298,3,UNKNOWN,
1778419345.855246,Stable,CRITICAL,SEMANTIC_CRITICAL,755.199,1,UNKNOWN,
1778419346.59593,Critical,ALERT,SEMANTIC_ALERT,753.559,3,UNKNOWN,
1778419347.861339,Stable,ALERT,FULL_ECG_PRIORITY,259.582,1,UNKNOWN,
1778419348.598539,Critical,ALERT,SEMANTIC_ALERT,757.212,3,UNKNOWN,
1778419349.351338,Stable,NORMAL,FULL_ECG,507.594,2,UNKNOWN,
1778419349.878568,Critical,NORMAL,SEMANTIC_SUMMARY,537.228,2,UNKNOWN,
1778419350.854389,Stable,NORMAL,FULL_ECG,254.293,1,UNKNOWN,
1778419351.595221,Critical,NORMAL,SEMANTIC_SUMMARY,752.966,3,UNKNOWN,
1778419352.346514,Stable,NORMAL,FULL_ECG,254.486,1,UNKNOWN,
1778419352.851324,Critical,NORMAL,SEMANTIC_SUMMARY,503.596,2,UNKNOWN,
1778419353.354982,Stable,NORMAL,FULL_ECG,255.713,1,UNKNOWN,
1778419354.094472,Critical,NORMAL,SEMANTIC_SUMMARY,752.78,3,UNKNOWN,
1778419354.59938,Stable,NORMAL,FULL_ECG,253.236,1,UNKNOWN,
1778419355.102672,Critical,NORMAL,SEMANTIC_SUMMARY,508.636,2,UNKNOWN,
1778419355.850132,Stable,NORMAL,FULL_ECG,257.596,1,UNKNOWN,
1778419356.607821,Critical,NORMAL,SEMANTIC_SUMMARY,758.838,3,UNKNOWN,
1778419357.354235,Stable,NORMAL,FULL_ECG,505.62,2,UNKNOWN,
1778419358.100391,Critical,NORMAL,SEMANTIC_SUMMARY,754.043,3,UNKNOWN,
1778419358.603279,Stable,NORMAL,FULL_ECG,257.84,1,UNKNOWN,
1778419359.360958,Critical,NORMAL,SEMANTIC_SUMMARY,769.416,3,UNKNOWN,
1778419360.352646,Stable,NORMAL,FULL_ECG,252.811,1,UNKNOWN,
1778419361.096586,Unstable,NORMAL,DOWNSAMPLED_ECG,254.629,3,UNKNOWN,
1778419361.606706,Stable,NORMAL,FULL_ECG,255.133,1,UNKNOWN,
1778419362.34559,Unstable,CRITICAL,SEMANTIC_SUMMARY,252.65,1,UNKNOWN,
1778419362.859279,Stable,CRITICAL,SEMANTIC_CRITICAL,507.949,1,UNKNOWN,
1778419364.351131,Stable,CRITICAL,SEMANTIC_SUMMARY,256.092,2,UNKNOWN,
1778419364.858465,Stable,CRITICAL,SEMANTIC_CRITICAL,510.158,4,UNKNOWN,
1778419365.603089,Stable,CRITICAL,SEMANTIC_SUMMARY,256.949,7,UNKNOWN,
1778419366.108656,Stable,CRITICAL,SEMANTIC_CRITICAL,509.883,1,UNKNOWN,
1778419368.102798,Unstable,CRITICAL,SEMANTIC_SUMMARY,254.286,2,UNKNOWN,
1778419368.603634,Stable,CRITICAL,SEMANTIC_CRITICAL,252.828,2,UNKNOWN,
1778419369.600275,Unstable,CRITICAL,SEMANTIC_SUMMARY,253.673,1,UNKNOWN,
1778419370.100439,Stable,ALERT,FULL_ECG_PRIORITY,252.548,2,UNKNOWN,
1778419370.850935,Stable,ALERT,SEMANTIC_SUMMARY,258.483,5,UNKNOWN,
1778419371.355098,Stable,NORMAL,FULL_ECG,504.665,7,UNKNOWN,
1778419372.845314,Stable,NORMAL,SEMANTIC_SUMMARY,253.209,13,UNKNOWN,
1778419373.353125,Stable,NORMAL,FULL_ECG,502.854,15,UNKNOWN,
1778419374.596094,Stable,NORMAL,SEMANTIC_SUMMARY,253.006,20,UNKNOWN,
1778419375.103413,Stable,NORMAL,FULL_ECG,505.379,22,UNKNOWN,
1778419375.84811,Stable,NORMAL,SEMANTIC_SUMMARY,254.396,25,UNKNOWN,
1778419376.351773,Unstable,NORMAL,DOWNSAMPLED_ECG,258.646,1,UNKNOWN,
1778419376.852054,Stable,CRITICAL,SEMANTIC_CRITICAL,508.818,1,UNKNOWN,
1778419377.597277,Unstable,CRITICAL,SEMANTIC_SUMMARY,253.525,2,UNKNOWN,
1778419378.098894,Stable,CRITICAL,SEMANTIC_CRITICAL,506.191,2,UNKNOWN,
1778419379.844695,Stable,CRITICAL,SEMANTIC_SUMMARY,253.21,6,UNKNOWN,
1778419380.348482,Stable,CRITICAL,SEMANTIC_CRITICAL,504.283,8,UNKNOWN,
1778419382.603491,Unstable,CRITICAL,SEMANTIC_SUMMARY,257.277,1,UNKNOWN,
1778419383.349147,Stable,CRITICAL,SEMANTIC_CRITICAL,752.834,3,UNKNOWN,
1778419383.852267,Stable,ALERT,FULL_ECG_PRIORITY,258.443,5,UNKNOWN,
1778419384.598132,Stable,CRITICAL,SEMANTIC_SUMMARY,755.178,8,UNKNOWN,
1778419385.350559,Stable,NORMAL,FULL_ECG,254.767,2,UNKNOWN,
1778419386.099445,Stable,CRITICAL,SEMANTIC_SUMMARY,255.317,5,UNKNOWN,
1778419386.8515,Stable,CRITICAL,SEMANTIC_CRITICAL,754.587,8,UNKNOWN,
1778419387.847584,Stable,ALERT,FULL_ECG_PRIORITY,252.909,12,UNKNOWN,
1778419388.600543,Stable,ALERT,SEMANTIC_SUMMARY,503.48,15,UNKNOWN,
1778419389.103785,Stable,ALERT,FULL_ECG_PRIORITY,507.576,17,UNKNOWN,
1778419389.847325,Stable,NORMAL,FULL_ECG,504.166,20,UNKNOWN,
1778419390.35133,Stable,CRITICAL,SEMANTIC_SUMMARY,256.628,22,UNKNOWN,
1778419391.098795,Stable,CRITICAL,SEMANTIC_CRITICAL,756.429,25,UNKNOWN,
1778419392.351156,Stable,CRITICAL,SEMANTIC_SUMMARY,257.262,30,UNKNOWN,
1778419393.108208,Stable,CRITICAL,SEMANTIC_CRITICAL,759.186,33,UNKNOWN,
1778419394.348695,Stable,CRITICAL,SEMANTIC_SUMMARY,253.862,38,UNKNOWN,
1778419394.850916,Stable,CRITICAL,SEMANTIC_CRITICAL,257.518,40,UNKNOWN,
1778419398.102864,Stable,CRITICAL,SEMANTIC_SUMMARY,259.164,53,UNKNOWN,
1778419398.608651,Stable,CRITICAL,SEMANTIC_CRITICAL,509.072,55,UNKNOWN,
1778419402.099283,Stable,CRITICAL,SEMANTIC_SUMMARY,257.755,69,UNKNOWN,
1778419402.853606,Stable,CRITICAL,SEMANTIC_CRITICAL,753.82,72,UNKNOWN,
1778419406.095068,Stable,CRITICAL,SEMANTIC_SUMMARY,252.749,85,UNKNOWN,
1778419406.60343,Stable,CRITICAL,SEMANTIC_CRITICAL,506.199,87,UNKNOWN,
1778419407.379923,Stable,CRITICAL,SEMANTIC_SUMMARY,283.814,90,UNKNOWN,
1778419408.102837,Stable,CRITICAL,SEMANTIC_CRITICAL,756.35,2,UNKNOWN,
1778419409.598757,Stable,CRITICAL,SEMANTIC_SUMMARY,256.702,8,UNKNOWN,
1778419410.107042,Stable,CRITICAL,SEMANTIC_CRITICAL,505.862,10,UNKNOWN,
1778419411.35078,Stable,CRITICAL,SEMANTIC_SUMMARY,254.066,15,UNKNOWN,
1778419411.854575,Stable,CRITICAL,SEMANTIC_CRITICAL,506.795,17,UNKNOWN,
1778419412.59917,Stable,ALERT,SEMANTIC_SUMMARY,505.986,20,UNKNOWN,
1778419413.354677,Stable,ALERT,FULL_ECG_PRIORITY,755.014,23,UNKNOWN,
1778419414.098752,Stable,ALERT,SEMANTIC_SUMMARY,255.941,26,UNKNOWN,
1778419414.605909,Stable,CRITICAL,SEMANTIC_CRITICAL,507.318,28,UNKNOWN,
1778419415.346552,Stable,CRITICAL,SEMANTIC_SUMMARY,254.297,31,UNKNOWN,
1778419415.860089,Stable,CRITICAL,SEMANTIC_CRITICAL,509.276,33,UNKNOWN,
1778419416.599804,Stable,CRITICAL,SEMANTIC_SUMMARY,505.738,36,UNKNOWN,
1778419417.106692,Stable,CRITICAL,SEMANTIC_CRITICAL,507.013,38,UNKNOWN,
1778419418.098806,Stable,CRITICAL,SEMANTIC_SUMMARY,254.295,42,UNKNOWN,
1778419418.849979,Stable,CRITICAL,SEMANTIC_CRITICAL,752.519,45,UNKNOWN,
1778419419.598916,Stable,CRITICAL,SEMANTIC_SUMMARY,256.078,48,UNKNOWN,
