timestamp,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,active_devices,packets_per_window,network_condition
1774958277.586,91008.0,14976.0,0.835443,103.825911,314.246196,2,237,Critical
1774958277.833,93696.0,14976.0,0.840164,102.238802,301.728316,2,244,Critical
1774958278.083,77568.0,14592.0,0.811881,94.752073,307.646576,4,202,Critical
1774958278.336,85632.0,17664.0,0.793722,81.838779,311.08101,2,223,Critical
1774958278.59,82176.0,13824.0,0.831776,90.263969,286.846737,2,214,Critical
1774958278.838,83712.0,15744.0,0.811927,88.806507,303.938563,2,218,Critical
1774958279.087,74112.0,15360.0,0.792746,74.815923,314.297312,2,193,Critical
1774958279.334,72960.0,14592.0,0.8,70.102566,287.774701,3,190,Critical
1774958279.589,82944.0,14208.0,0.828704,94.301121,303.856663,2,216,Critical
1774958279.833,77184.0,16512.0,0.78607,76.819741,323.839881,2,201,Critical
1774958280.084,181248.0,25344.0,0.860169,126.15667,231.858709,4,472,Critical
1774958280.333,188544.0,24576.0,0.869654,139.521103,133.107912,2,491,Critical
1774958280.586,60672.0,19200.0,0.683544,45.616894,73.389044,2,158,Critical
1774958280.834,28032.0,19200.0,0.315068,10.936046,53.549862,2,73,Critical
1774958281.084,27264.0,19200.0,0.295775,19.12396,54.747682,4,71,Critical
1774958281.333,31488.0,18048.0,0.426829,14.744855,56.507998,2,82,Critical
1774958281.583,29184.0,18048.0,0.381579,12.542826,52.316153,2,76,Critical
1774958281.833,31872.0,18048.0,0.433735,14.005798,54.473902,3,83,Critical
1774958282.09,33408.0,19200.0,0.425287,15.408216,52.738242,3,87,Critical
1774958282.335,26880.0,18048.0,0.328571,11.648411,52.163048,2,70,Critical
1774958282.591,24960.0,17664.0,0.292308,9.430258,55.952948,2,65,Critical
1774958282.834,28800.0,18432.0,0.36,15.223801,55.213198,3,75,Critical
1774958283.088,31872.0,18816.0,0.409639,12.457877,55.856194,3,83,Critical
1774958283.333,29952.0,18048.0,0.397436,12.850538,56.745443,2,78,Critical
1774958283.589,18432.0,11520.0,0.375,13.452538,53.851938,2,48,Critical
1774958283.833,14208.0,8064.0,0.432432,15.729416,58.90567,1,37,Critical
1774958284.084,18816.0,10752.0,0.428571,15.952102,57.164345,3,49,Critical
1774958284.338,13440.0,8448.0,0.371429,10.303714,56.944533,1,35,Critical
1774958284.583,15360.0,9216.0,0.4,13.78719,56.28707,1,40,Critical
1774958284.839,11520.0,8064.0,0.3,8.73552,58.995372,1,30,Critical
1774958285.088,18048.0,10752.0,0.404255,14.177544,58.600307,3,47,Critical
1774958285.334,16128.0,8448.0,0.47619,17.426057,55.630684,1,42,Critical
1774958285.588,15360.0,9216.0,0.4,14.157613,55.742333,1,40,Critical
1774958285.833,23040.0,14208.0,0.383333,12.367358,54.964587,2,60,Critical
1774958286.086,31488.0,19968.0,0.365854,15.005433,55.955997,4,82,Critical
1774958286.336,31488.0,18048.0,0.426829,14.477628,55.18857,2,82,Critical
1774958286.583,33408.0,19584.0,0.413793,17.941466,54.872517,3,87,Critical
1774958286.834,41472.0,26112.0,0.37037,12.303847,54.795721,3,108,Critical
1774958287.084,46080.0,28416.0,0.383333,13.052873,54.668868,5,120,Critical
1774958287.337,43008.0,26880.0,0.375,13.962398,55.273441,3,112,Critical
1774958287.583,44544.0,26496.0,0.405172,12.934927,54.399463,3,116,Critical
1774958287.833,51072.0,27648.0,0.458647,16.70544,51.332143,3,133,Critical
1774958288.084,43392.0,26112.0,0.39823,14.075682,55.021794,5,113,Critical
1774958288.335,45312.0,25728.0,0.432203,15.63549,52.25726,3,118,Critical
1774958288.586,43008.0,26112.0,0.392857,12.69938,53.818987,3,112,Critical
1774958288.834,43008.0,26112.0,0.392857,14.095145,55.604577,3,112,Critical
1774958289.084,33024.0,20352.0,0.383721,13.220958,53.76195,5,86,Critical
1774958289.333,24576.0,18432.0,0.25,9.973486,55.887332,2,64,Critical
1774958289.589,23040.0,17280.0,0.25,8.287589,54.121653,2,60,Critical
1774958289.84,26880.0,18048.0,0.328571,12.069048,52.97985,2,70,Critical
1774958290.086,33792.0,19200.0,0.431818,18.662834,54.793205,4,88,Critical
1774958290.334,27648.0,17280.0,0.375,11.710326,56.647534,2,72,Critical
1774958290.584,29184.0,17664.0,0.394737,11.303814,54.04249,2,76,Critical
1774958290.834,24960.0,17664.0,0.292308,9.474708,57.899066,2,65,Critical
1774958291.085,29184.0,18432.0,0.368421,13.004472,54.430788,4,76,Critical
1774958291.335,28032.0,18432.0,0.342466,11.092047,52.797496,2,73,Critical
1774958291.593,30720.0,18048.0,0.4125,15.648289,54.982896,2,80,Critical
1774958291.833,28416.0,17280.0,0.391892,13.378647,56.892151,2,74,Critical
1774958292.086,41856.0,24576.0,0.412844,14.358297,54.619059,5,109,Critical
1774958292.334,48000.0,27264.0,0.432,15.931637,54.839366,3,125,Critical
1774958292.585,31488.0,20736.0,0.341463,11.65968,52.419428,3,82,Critical
1774958292.834,33792.0,22272.0,0.340909,11.78889,52.672929,3,88,Critical
1774958293.084,28800.0,18816.0,0.346667,14.949852,54.748287,4,75,Critical
1774958293.338,32640.0,19200.0,0.411765,14.387512,56.115694,3,85,Critical
1774958293.589,25728.0,16896.0,0.343284,13.234957,54.72433,2,67,Critical
1774958293.842,40704.0,23808.0,0.415094,14.396848,55.061944,3,106,Critical
1774958294.084,47616.0,28032.0,0.41129,14.258538,56.37277,5,124,Critical
1774958294.333,41472.0,26880.0,0.351852,11.827036,52.224319,3,108,Critical
1774958294.589,47616.0,27648.0,0.419355,14.701317,55.738668,3,124,Critical
1774958294.834,41856.0,26496.0,0.366972,11.235849,54.47282,3,109,Critical
1774958295.083,46464.0,26880.0,0.421488,15.307859,53.204669,5,121,Critical
1774958295.338,48000.0,28032.0,0.416,14.429311,54.522622,3,125,Critical
1774958295.583,45312.0,27648.0,0.389831,13.278984,53.562942,3,118,Critical
1774958295.837,44544.0,27264.0,0.387931,12.515498,55.157682,3,116,Critical
1774958296.088,42240.0,27264.0,0.354545,11.574426,51.60363,5,110,Critical
1774958296.333,38400.0,24960.0,0.35,9.895607,54.374908,3,100,Critical
1774958296.591,40704.0,24960.0,0.386792,12.692015,55.268027,3,106,Critical
1774958296.839,43008.0,26880.0,0.375,12.01929,53.895535,3,112,Critical
1774958297.085,42624.0,25728.0,0.396396,15.332339,53.270635,5,111,Critical
1774958297.335,48768.0,26880.0,0.448819,16.388311,53.440179,3,127,Critical
1774958297.583,43776.0,25728.0,0.412281,13.630942,53.014645,3,114,Critical
