timestamp,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,active_devices,packets_per_window,network_condition,predictor_source,prediction_confidence,estimated_lost_bytes,reordered_recovered_packets,receiver_overloaded,drain_max_ms,drain_avg_ms,drain_budget_hits,drain_backlog_hits
1778413374.943,27648.0,21248.0,0.278261,80.154181,256.116336,4,115,Critical,heuristic,,2048,62,0,0.494,0.095,0,0
1778413375.195,22016.0,21248.0,0.178218,80.51315,264.067414,4,101,Critical,heuristic,,1152,65,0,0.251,0.088,0,0
1778413375.445,24576.0,17664.0,0.30303,70.531199,261.371799,6,99,Critical,heuristic,,1920,49,0,0.33,0.101,0,0
1778413375.692,25856.0,21760.0,0.234234,65.705173,266.449154,5,111,Critical,heuristic,,1664,68,0,0.169,0.088,0,0
1778413375.938,19968.0,17152.0,0.22093,71.963808,257.311348,4,86,Critical,heuristic,,1216,46,0,0.207,0.089,0,0
1778413376.188,26880.0,21760.0,0.190476,78.14326,254.806987,4,105,Critical,heuristic,,1280,61,0,0.159,0.083,0,0
1778413376.441,28160.0,22784.0,0.198198,91.559156,255.444728,5,111,Critical,heuristic,,1408,67,0,0.219,0.093,0,0
1778413376.69,23552.0,22272.0,0.084211,86.542428,262.632935,6,95,Critical,heuristic,,512,68,1,0.181,0.085,0,1
1778413376.939,23040.0,20224.0,0.185567,70.560778,265.436136,4,97,Critical,heuristic,,1152,59,0,0.18,0.088,0,0
1778413377.195,21504.0,20480.0,0.101124,83.692324,260.702309,4,89,Critical,heuristic,,576,67,0,0.161,0.092,0,0
1778413377.439,29952.0,22528.0,0.247863,76.751666,242.946451,7,117,Critical,heuristic,,1856,60,1,0.189,0.085,0,2
1778413377.694,24064.0,20736.0,0.213592,82.178737,259.456888,4,103,Critical,heuristic,,1408,60,1,0.293,0.086,0,1
1778413377.942,20224.0,19200.0,0.107143,80.820147,268.929504,4,84,Critical,heuristic,,576,55,1,0.173,0.079,0,1
1778413378.189,24320.0,19200.0,0.210526,77.72191,258.157778,4,95,Critical,heuristic,,1280,55,0,0.201,0.088,0,0
1778413378.438,27136.0,17920.0,0.345794,77.377977,260.898229,5,107,Critical,heuristic,,2368,46,0,0.144,0.077,0,0
1778413378.69,25600.0,23552.0,0.148148,72.46563,256.051976,6,108,Critical,heuristic,,1024,65,0,0.216,0.088,0,0
1778413378.942,25088.0,20480.0,0.223301,86.228395,257.507554,4,103,Critical,heuristic,,1472,55,0,0.236,0.083,0,0
1778413379.193,24064.0,21504.0,0.134021,64.182018,253.389605,4,97,Critical,heuristic,,832,63,0,0.211,0.08,0,0
1778413379.439,22784.0,18944.0,0.186813,66.279985,253.567686,6,91,Critical,heuristic,,1088,51,1,0.165,0.084,0,1
1778413379.697,25856.0,20736.0,0.228571,75.914068,263.567945,4,105,Critical,heuristic,,1536,55,0,0.285,0.083,0,0
1778413379.939,25856.0,19712.0,0.252427,67.305751,264.262614,4,103,Critical,heuristic,,1664,52,0,0.153,0.08,0,0
1778413380.188,124160.0,103936.0,0.171429,153.731757,80.774789,7,490,Critical,heuristic,,5376,305,1,0.493,-2.683,0,3
1778413380.439,26624.0,21760.0,0.198113,76.423112,268.171369,6,106,Critical,heuristic,,1344,65,1,0.298,0.082,0,2
1778413380.693,27392.0,20736.0,0.301724,90.813369,274.008565,4,116,Critical,heuristic,,2240,61,0,0.191,0.082,0,0
1778413380.938,24576.0,19200.0,0.285714,92.519197,276.142464,4,105,Critical,heuristic,,1920,59,1,0.713,0.091,0,1
1778413381.191,20992.0,22528.0,0.161905,81.893295,276.319087,5,105,Critical,heuristic,,1088,66,0,0.202,0.087,0,0
1778413381.445,27392.0,20736.0,0.242991,84.499088,278.523304,4,107,Critical,heuristic,,1664,58,0,0.193,0.087,0,0
1778413381.69,20736.0,21504.0,0.0,85.20784,276.461317,5,84,Critical,heuristic,,0,61,1,0.263,0.082,0,1
1778413381.938,26368.0,19456.0,0.27619,87.468634,285.253644,4,105,Critical,heuristic,,1856,53,1,0.247,0.087,0,1
1778413382.19,24576.0,21248.0,0.14433,76.122158,265.884687,4,97,Critical,heuristic,,896,64,0,0.278,0.079,0,0
1778413382.439,23552.0,17408.0,0.276596,74.141183,270.630952,5,94,Critical,heuristic,,1664,48,0,0.191,0.086,0,0
1778413382.689,27904.0,22272.0,0.201835,86.296575,259.354813,4,109,Critical,heuristic,,1408,67,1,0.331,0.089,0,1
1778413382.94,21504.0,17664.0,0.233333,69.369755,268.111502,4,90,Critical,heuristic,,1344,51,1,0.263,0.088,0,1
1778413383.191,27392.0,21504.0,0.222222,86.664174,272.397495,4,108,Critical,heuristic,,1536,60,0,0.174,0.083,0,0
1778413383.44,26880.0,18944.0,0.339286,87.415193,265.581611,5,112,Critical,heuristic,,2432,52,0,0.206,0.083,0,0
1778413383.692,21504.0,20224.0,0.21,92.759003,278.648841,6,100,Critical,heuristic,,1344,59,0,0.268,0.085,0,0
1778413383.94,26624.0,18688.0,0.317757,87.074453,251.598211,4,107,Critical,heuristic,,2176,48,0,0.186,0.093,0,0
1778413384.194,24064.0,17920.0,0.278351,96.038263,265.855469,4,97,Critical,heuristic,,1728,53,0,0.154,0.092,0,0
1778413384.44,24832.0,20992.0,0.203883,74.18324,268.014126,5,103,Critical,heuristic,,1344,61,1,0.139,0.078,0,1
1778413384.69,22784.0,19456.0,0.208333,73.082522,278.759505,5,96,Critical,heuristic,,1280,53,0,0.297,0.088,0,0
1778413384.942,25856.0,18688.0,0.284314,82.527745,272.936155,4,102,Critical,heuristic,,1856,49,0,0.236,0.088,0,0
1778413385.198,24576.0,20736.0,0.173469,85.56351,271.93435,4,98,Critical,heuristic,,1088,59,0,0.256,0.083,0,0
1778413385.438,25600.0,22272.0,0.179245,81.699127,263.920888,7,106,Critical,heuristic,,1216,63,0,0.176,0.084,0,0
1778413385.69,25600.0,17920.0,0.3,84.649168,263.784225,4,100,Critical,heuristic,,1920,52,0,0.183,0.088,0,0
1778413385.94,20224.0,17920.0,0.213483,87.167886,282.340721,4,89,Critical,heuristic,,1216,53,1,0.206,0.081,0,1
1778413386.192,26880.0,22016.0,0.188679,81.443742,270.615941,4,106,Critical,heuristic,,1280,70,0,0.174,0.082,0,0
1778413386.442,28672.0,20736.0,0.325,90.011096,271.054839,7,120,Critical,heuristic,,2496,59,0,0.201,0.077,0,0
1778413386.692,22528.0,20480.0,0.183673,89.249805,276.488054,4,98,Critical,heuristic,,1152,61,0,0.262,0.078,0,0
1778413386.94,26880.0,17920.0,0.333333,84.32122,278.035089,4,105,Critical,heuristic,,2240,49,1,0.282,0.081,0,1
1778413387.189,23552.0,20992.0,0.203883,101.018333,279.492163,4,103,Critical,heuristic,,1344,67,0,0.173,0.081,0,0
1778413387.439,22272.0,20480.0,0.223301,73.810589,274.001035,6,103,Critical,heuristic,,1472,60,1,0.157,0.078,0,1
1778413387.693,29696.0,19456.0,0.350427,76.94752,276.748118,4,117,Critical,heuristic,,2624,52,0,0.274,0.085,0,0
1778413387.939,19200.0,20992.0,0.108696,79.0904,272.454608,4,92,Critical,heuristic,,640,65,1,0.437,0.101,0,1
1778413388.188,26368.0,21504.0,0.222222,79.408731,272.075656,4,108,Critical,heuristic,,1536,60,0,0.165,0.076,0,0
1778413388.445,24320.0,20224.0,0.185567,77.641686,270.798233,5,97,Critical,heuristic,,1152,59,0,0.297,0.091,0,0
1778413388.69,26112.0,19456.0,0.254902,77.549539,279.541728,6,102,Critical,heuristic,,1664,50,0,0.169,0.074,0,0
1778413388.942,26624.0,21504.0,0.222222,83.178699,277.415029,4,108,Critical,heuristic,,1536,63,0,0.184,0.074,0,0
1778413389.19,24576.0,20736.0,0.19,70.838192,255.967882,4,100,Critical,heuristic,,1216,56,1,0.205,0.076,0,1
1778413389.44,23040.0,20736.0,0.147368,76.201089,261.61356,6,95,Critical,heuristic,,896,58,0,0.222,0.079,0,0
1778413389.689,25856.0,20224.0,0.240385,75.514087,267.08844,4,104,Critical,heuristic,,1600,52,0,0.149,0.082,0,0
1778413389.939,24320.0,19712.0,0.252427,90.147179,273.143326,4,103,Critical,heuristic,,1664,53,1,0.242,0.079,0,1
1778413390.19,24064.0,20480.0,0.183673,79.630798,265.449828,4,98,Critical,heuristic,,1152,58,1,0.146,0.074,0,1
1778413390.446,29184.0,21760.0,0.291667,68.721558,265.889033,6,120,Critical,heuristic,,2240,54,1,0.2,0.077,0,1
1778413390.69,20480.0,22272.0,0.054348,73.899694,282.653329,5,92,Critical,heuristic,,320,70,0,0.173,0.074,0,0
1778413390.939,26112.0,18432.0,0.294118,73.652754,263.351106,4,102,Critical,heuristic,,1920,52,1,0.155,0.078,0,1
1778413391.194,22016.0,17920.0,0.255319,67.328269,281.314301,4,94,Critical,heuristic,,1536,49,0,0.16,0.083,0,0
1778413391.443,26880.0,23296.0,0.149533,77.722447,289.501662,7,107,Critical,heuristic,,1024,65,1,0.259,0.086,0,2
1778413391.689,27392.0,19968.0,0.277778,73.874898,264.13519,4,108,Critical,heuristic,,1920,52,0,0.195,0.093,0,0
1778413391.945,24576.0,23808.0,0.138889,77.099428,273.300455,4,108,Critical,heuristic,,960,72,0,0.165,0.074,0,0
1778413392.19,28416.0,17152.0,0.401786,100.672409,264.382031,4,112,Critical,heuristic,,2880,52,0,0.142,0.076,0,0
1778413392.44,19712.0,19968.0,0.133333,73.17798,276.036461,5,90,Critical,heuristic,,768,62,0,0.321,0.089,0,0
1778413392.694,25088.0,23040.0,0.117647,76.997625,269.496126,5,102,Critical,heuristic,,768,63,1,0.156,0.085,0,2
1778413392.939,23296.0,17408.0,0.252747,79.595601,278.587148,4,91,Critical,heuristic,,1472,51,0,0.23,0.09,0,0
1778413393.188,22784.0,21504.0,0.134021,58.000448,268.688639,4,97,Critical,heuristic,,832,59,1,0.199,0.078,0,1
1778413393.442,29184.0,19712.0,0.324561,63.155527,275.199271,6,114,Critical,heuristic,,2368,51,0,0.412,0.087,0,0
1778413393.69,26112.0,21760.0,0.198113,96.747466,258.904656,4,106,Critical,heuristic,,1344,66,0,0.153,0.077,0,0
1778413393.946,24320.0,19968.0,0.25,77.118871,263.192907,4,104,Critical,heuristic,,1664,56,0,0.239,0.084,0,0
1778413394.189,20224.0,19200.0,0.127907,71.247034,278.8088,5,86,Critical,heuristic,,704,57,1,0.306,0.09,0,1
1778413394.438,25344.0,22016.0,0.14,69.05525,271.486393,6,100,Critical,heuristic,,896,62,0,0.159,0.084,0,0
1778413394.692,23552.0,18944.0,0.195652,69.284513,272.706335,4,92,Critical,heuristic,,1152,49,0,0.207,0.101,0,0
1778413394.939,30464.0,22528.0,0.278689,80.4029,268.99066,4,122,Critical,heuristic,,2176,65,0,0.154,0.081,0,0
1778413395.196,24320.0,24064.0,0.121495,69.565048,250.08999,4,107,Critical,heuristic,,832,71,0,0.226,0.091,0,0
