timestamp,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,active_devices,packets_per_window,network_condition
1774957168.334,115200.0,22272.0,0.806667,84.22184,297.39726,4,450,Critical
1774957168.579,102400.0,17920.0,0.825,91.363777,300.453731,4,400,Critical
1774957168.836,122112.0,22272.0,0.81761,87.961378,292.104389,4,477,Critical
1774957169.08,103424.0,18688.0,0.819307,97.642716,294.967867,5,404,Critical
1774957169.332,107008.0,21248.0,0.801435,83.127105,300.347302,4,418,Critical
1774957169.58,110080.0,20736.0,0.811628,86.239977,292.054062,4,430,Critical
1774957169.838,92160.0,19456.0,0.788889,77.375663,301.673158,5,360,Critical
1774957170.081,125952.0,24064.0,0.808943,86.978595,288.04755,4,492,Critical
1774957170.33,90624.0,19200.0,0.788136,77.35054,288.022582,4,354,Critical
1774957170.584,103936.0,19712.0,0.810345,90.097471,297.026529,5,406,Critical
1774957170.828,108800.0,23552.0,0.783529,71.360653,295.348774,4,425,Critical
1774957171.078,102656.0,19200.0,0.812968,88.052133,289.339778,5,401,Critical
1774957171.329,94208.0,18944.0,0.798913,81.873037,298.718652,4,368,Critical
1774957171.579,96256.0,21504.0,0.776596,73.746366,286.692316,4,376,Critical
1774957171.833,100608.0,20992.0,0.791349,80.588716,304.367092,6,393,Critical
1774957172.082,105216.0,20992.0,0.800487,79.228201,304.681092,5,411,Critical
1774957172.331,108288.0,21248.0,0.803783,76.462964,296.048095,4,423,Critical
1774957172.584,103680.0,19200.0,0.814815,87.870572,295.48096,5,405,Critical
1774957172.831,124928.0,22528.0,0.819672,94.004734,296.451474,5,488,Critical
1774957173.079,84224.0,19456.0,0.768997,69.273497,286.966942,5,329,Critical
1774957173.33,99840.0,20224.0,0.797436,77.49508,285.088334,4,390,Critical
1774957173.583,89088.0,18944.0,0.787356,75.173181,287.001697,5,348,Critical
1774957173.83,93952.0,19456.0,0.792916,76.526243,298.590378,4,367,Critical
1774957174.078,104448.0,18944.0,0.818627,94.227105,287.098672,5,408,Critical
1774957174.334,89600.0,19968.0,0.777143,71.76019,296.596909,4,350,Critical
1774957174.578,94208.0,18432.0,0.804348,81.063949,292.178207,4,368,Critical
1774957174.829,131328.0,20224.0,0.846004,103.493555,285.214874,5,513,Critical
1774957175.081,107520.0,19968.0,0.814286,90.992643,299.106408,4,420,Critical
1774957175.338,99840.0,20736.0,0.792308,78.261252,303.301267,4,390,Critical
1774957175.581,123648.0,22272.0,0.819876,93.173411,297.294345,4,483,Critical
1774957175.833,108800.0,20736.0,0.809412,82.839695,296.53649,5,425,Critical
1774957176.081,100352.0,19968.0,0.80102,79.304065,295.84177,4,392,Critical
1774957176.329,95488.0,19456.0,0.796247,79.834031,300.974259,5,373,Critical
1774957176.579,121088.0,21504.0,0.82241,91.222315,300.956718,5,473,Critical
1774957176.831,95232.0,19456.0,0.795699,80.321406,289.902637,4,372,Critical
1774957177.086,113920.0,21504.0,0.811236,90.153958,305.969707,4,445,Critical
1774957177.331,109056.0,22528.0,0.793427,80.714088,292.061288,6,426,Critical
1774957177.579,108544.0,21504.0,0.801887,83.898326,281.34505,4,424,Critical
1774957177.828,92416.0,18432.0,0.800554,87.038279,290.769524,6,361,Critical
1774957178.081,118016.0,20736.0,0.824295,90.717851,299.260828,4,461,Critical
1774957178.329,103936.0,21760.0,0.79064,79.383572,299.728823,5,406,Critical
1774957178.579,82944.0,17408.0,0.790123,72.806695,285.356949,4,324,Critical
